a,1747718203.8599882
r,1747718204.3231905
e,1747718204.4469876
w,1747718206.285277
o,1747718206.446767
h,1747718208.0875068
i,1747718208.246593
t,1747718208.8334148
o,1747718209.0801566
z,1747718210.024815
i,1747718210.2569804
t,1747718210.9365075
i,1747718211.2226467
t,1747718212.2575848
o,1747718212.5059743
s,1747718213.9254344
i,1747718214.0897605
t,1747718214.4501965
e,1747718214.7203252
k,1747718216.0834286
o,1747718216.2172778
k,1747718216.2589934
o,1747718216.3017232
n,1747718217.6214519
i,1747718217.74947
o,1747718218.6258965
i,1747718218.843457
t,1747718219.3360212
e,1747718219.5269294
i,1747718220.920199
k,1747718221.3410404
o,1747718221.539
u,1747718221.8436818
change,1747718221.8436818
k,1747718223.5167925
o,1747718223.612975
n,1747718224.1538818
d,1747718226.4155817
o,1747718226.5526435
h,1747718227.3612247
a,1747718227.5365963
m,1747718229.1832333
e,1747718229.3367908
r,1747718229.7044582
o,1747718229.8498569
s,1747718230.384003
u,1747718230.5170653
g,1747718232.5827596
a,1747718232.7256103
t,1747718233.4060981
y,1747718233.6577258
o,1747718235.4800692
u,1747718235.8147626
s,1747718236.359698
y,1747718237.013858
o,1747718237.107885
u,1747718237.3460553
s,1747718238.0236664
i,1747718238.1136615
t,1747718238.3901396
a,1747718238.5381336
change,1747718238.5381336
m,1747718239.954133
e,1747718240.0894845
r,1747718240.3973832
o,1747718240.732167
s,1747718241.1857016
u,1747718241.315818
h,1747718241.870201
a,1747718242.0207493
m,1747718243.4244137
e,1747718243.6355073
n,1747718244.0579123
i,1747718244.1570895
n,1747718244.2049575
a,1747718244.6412408
m,1747718245.0520396
i,1747718245.1764655
d,1747718245.715054
a,1747718245.7995253
w,1747718246.633252
o,1747718246.7998042
u,1747718247.454003
k,1747718247.6707902
a,1747718247.8216183
b,1747718248.1577005
e,1747718248.3190827
t,1747718248.6830733
e,1747718248.8267365
i,1747718249.2427945
t,1747718249.6081398
t,1747718249.6743283
a,1747718249.8818822
change,1747718249.8818822
a,1747718249.9558759
a,1747718251.2154844
o,1747718253.3974085
u,1747718253.652094
r,1747718256.8668756
i,1747718257.0101044
k,1747718257.2268882
o,1747718257.3351274
u,1747718257.7011595
d,1747718258.114308
a,1747718258.2284782
change,1747718258.2284782
h,1747718259.5250955
a,1747718259.65356
i,1747718259.920962
h,1747718261.3649483
a,1747718261.5275757
z,1747718269.1888618
i,1747718269.3116734
m,1747718270.0866156
e,1747718270.9254522
h,1747718271.1080432
a,1747718271.2793531
o,1747718273.2684398
u,1747718273.5058715
s,1747718273.9471602
a,1747718274.062914
m,1747718274.2517853
a,1747718274.3655865
n,1747718276.1048937
o,1747718276.2164183
i,1747718276.781351
m,1747718277.0701792
o,1747718277.2196126
u,1747718277.7160351
t,1747718278.2800403
o,1747718278.4166703
m,1747718279.1069014
u,1747718279.3435776
k,1747718279.5819278
o,1747718279.7187123
s,1747718280.2125795
a,1747718280.3243084
m,1747718280.5616775
a,1747718280.6716492
w,1747718281.6126387
o,1747718281.740563
change,1747718281.740563
m,1747718283.0270367
a,1747718283.1419113
d,1747718284.0242636
a,1747718284.1702745
h,1747718284.5290847
i,1747718284.6389802
h,1747718284.6596723
a,1747718285.2186253
s,1747718289.3261468
i,1747718289.4363382
z,1747718289.858222
u,1747718289.9781175
m,1747718290.4982219
a,1747718290.616212
n,1747718290.7984908
u,1747718290.9578822
change,1747718290.9578822
i,1747718292.1858935
k,1747718292.4394858
k,1747718292.4889731
o,1747718292.694911
k,1747718292.9781573
u,1747718293.1908636
t,1747718295.27889
o,1747718295.3981087
i,1747718295.8725226
e,1747718296.0564015
d,1747718296.6071632
o,1747718296.8110003
m,1747718297.0911705
o,1747718297.2216427
m,1747718297.3002715
u,1747718298.328849
d,1747718298.7495935
a,1747718298.8361614
n,1747718299.140032
i,1747718299.2091007
d,1747718300.7786927
e,1747718300.8868468
k,1747718301.0441215
i,1747718301.1926622
n,1747718301.978798
a,1747718302.1093762
i,1747718302.2227662
change,1747718302.2227662
t,1747718303.8419192
o,1747718304.1576412
b,1747718305.2040243
o,1747718305.315529
u,1747718305.4746108
k,1747718305.8783734
u,1747718306.0615592
n,1747718306.2477236
h,1747718307.7050092
a,1747718307.8304949
s,1747718309.4385185
i,1747718312.2516992
w,1747718312.9196782
a,1747718313.1162765
g,1747718314.429407
a,1747718314.5528157
r,1747718314.8034997
e,1747718314.9693708
t,1747718315.2747877
a,1747718315.397565
k,1747718316.30539
o,1747718316.3604736
e,1747718316.793387
d,1747718317.2305272
e,1747718317.330215
h,1747718318.917167
i,1747718319.0404196
k,1747718319.280519
u,1747718319.4716015
k,1747718319.702019
u,1747718319.8944361
w,1747718320.7151537
a,1747718320.9204073
r,1747718321.341693
a,1747718321.4419355
t,1747718321.703904
t,1747718321.773119
a,1747718321.922966
change,1747718321.922966
w,1747718323.369539
a,1747718323.6024494
t,1747718323.9161997
a,1747718323.992251
s,1747718324.440336
i,1747718324.5627856
h,1747718325.3300748
a,1747718326.3670144
