w,1747718297.7419376
a,1747718297.7980497
t,1747718297.9265604
a,1747718298.0250309
s,1747718298.2132945
i,1747718298.2950032
h,1747718298.499936
a,1747718298.569976
k,1747718299.0373123
o,1747718299.1136274
r,1747718299.2116013
e,1747718299.2641754
h,1747718299.7813387
o,1747718299.8354623
d,1747718299.9901469
o,1747718300.108312
d,1747718300.8134563
o,1747718300.887237
r,1747718301.151552
y,1747718301.2203846
o,1747718301.2647777
k,1747718301.7173293
u,1747718301.787626
s,1747718302.299026
i,1747718302.3760364
t,1747718302.4810855
a,1747718302.9235075
n,1747718303.3070672
o,1747718303.36783
d,1747718303.5147033
a,1747718303.6151874
change,1747718303.6151874
s,1747718304.5516238
o,1747718304.6236393
u,1747718304.7151685
d,1747718304.9458816
e,1747718305.386245
s,1747718305.5684109
u,1747718305.664047
change,1747718305.664047
a,1747718306.5365949
n,1747718306.6404557
o,1747718306.68885
k,1747718306.9724157
a,1747718307.052999
t,1747718307.2090144
a,1747718307.2780101
h,1747718307.5846064
a,1747718307.6542454
a,1747718307.7681723
n,1747718308.2108276
a,1747718308.3042681
t,1747718308.6997056
a,1747718308.8064475
w,1747718309.3495142
o,1747718309.3979573
s,1747718309.8106682
i,1747718309.8764215
n,1747718310.2532961
z,1747718310.8234394
i,1747718310.8885548
t,1747718311.22364
e,1747718311.2946358
o,1747718311.6670454
r,1747718311.8613143
i,1747718311.9665246
m,1747718312.4524283
a,1747718312.50677
s,1747718312.7822504
i,1747718313.4884064
t,1747718313.6004941
a,1747718313.669966
change,1747718313.669966
s,1747718314.703978
i,1747718314.802494
n,1747718314.8679407
z,1747718315.8098974
i,1747718315.8862703
t,1747718316.0860486
u,1747718316.17473
t,1747718316.9652267
o,1747718317.025456
h,1747718317.332159
a,1747718317.427577
k,1747718318.032444
e,1747718318.1004224
s,1747718318.3588374
s,1747718318.4364874
i,1747718318.6239088
t,1747718318.9733963
e,1747718319.0293047
k,1747718319.5246968
u,1747718319.5822575
k,1747718320.0908573
y,1747718320.2473197
o,1747718320.369821
n,1747718322.1460998
a,1747718322.2290444
m,1747718322.9224613
o,1747718323.0066075
u,1747718323.2005723
s,1747718324.0993974
o,1747718324.2053814
u,1747718324.2779613
d,1747718324.5203524
e,1747718324.719692
h,1747718324.9791558
a,1747718325.0590203
n,1747718325.3324766
a,1747718325.4244494
k,1747718325.6082132
a,1747718325.6812963
t,1747718325.8510306
t,1747718325.9042716
a,1747718326.043135
change,1747718326.043135
i,1747718326.9980862
u,1747718327.6121812
n,1747718328.8391514
i,1747718329.1855323
o,1747718330.1145236
y,1747718330.5655518
o,1747718330.5937161
b,1747718331.4171638
u,1747718331.490178
change,1747718331.490178
o,1747718332.3395057
n,1747718332.4976923
a,1747718332.586013
z,1747718332.9087687
i,1747718332.9645505
k,1747718333.2563593
u,1747718333.3324437
r,1747718333.994099
a,1747718334.0548992
i,1747718334.2103117
o,1747718334.7897134
o,1747718334.8500211
t,1747718338.6648815
a,1747718338.8326259
k,1747718339.1609435
a,1747718339.2222044
